,Especie,Parque,Tipologia,Barrio,Distrito,Elemento,X,Y,Porte,origen,importancia_polinizadores,notas,FRUTOs
23415,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,948,169","414,290,805",arbol,exotica,nula,,
23416,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,169,759","414,512,781",arbol,exotica,nula,,
23417,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,972,309","414,296,332",arbol,exotica,nula,,
23418,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,057,939","414,281,952",arbol,exotica,nula,,
23419,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,331,441","414,445,563",arbol,exotica,nula,,
23420,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,035,246","414,300,826",arbol,exotica,nula,,
23421,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,941,521","414,292,012",arbol,exotica,nula,,
23422,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,029,046","414,227,609",arbol,exotica,nula,,
23423,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,975,983","414,288,240",arbol,exotica,nula,,
23424,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,183,099","414,508,938",arbol,exotica,nula,,
23425,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,943,197","414,291,373",arbol,exotica,nula,,
23426,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,073,788","414,269,740",arbol,exotica,nula,,
23427,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,055,098","414,263,552",arbol,exotica,nula,,
23428,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,523,416","414,642,467",arbol,exotica,nula,,
23429,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,332,657","414,452,573",arbol,exotica,nula,,
23430,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,530,648","414,635,150",arbol,exotica,nula,,
23431,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,035,276","414,300,002",arbol,exotica,nula,,
23432,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,964,831","414,290,705",arbol,exotica,nula,,
23433,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,037,020","414,273,682",arbol,exotica,nula,,
23434,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,045,331","414,265,298",arbol,exotica,nula,,
23435,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,087,222","414,248,039",arbol,exotica,nula,,
23436,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,942,953","414,291,787",arbol,exotica,nula,,
23437,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,311,865","414,427,871",arbol,exotica,nula,,
23438,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,050,932","414,261,980",arbol,exotica,nula,,
23439,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,056,481","414,254,358",arbol,exotica,nula,,
23440,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,073,193","414,270,126",arbol,exotica,nula,,
23441,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,961,060","414,292,743",arbol,exotica,nula,,
23442,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,527,498","414,639,782",arbol,exotica,nula,,
23443,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,164,421","414,498,065",arbol,exotica,nula,,
23444,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,973,599","414,288,108",arbol,exotica,nula,,
23445,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,058,794","414,284,103",arbol,exotica,nula,,
23446,Ulmus pumila,Jardines de Murillo,Parque o Jardín Histórico,SANTA CRUZ,Casco Antiguo,Árbol Zona Verde,"23,546,013","414,156,594",arbol,exotica,nula,,
23447,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,344,603","414,435,702",arbol,exotica,nula,,
23448,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,182,155","414,509,295",arbol,exotica,nula,,
23449,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,034,564","414,289,869",arbol,exotica,nula,,
23450,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,052,353","414,245,951",arbol,exotica,nula,,
23451,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,935,075","414,297,001",arbol,exotica,nula,,
23452,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,036,807","414,303,796",arbol,exotica,nula,,
23453,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,040,616","414,269,818",arbol,exotica,nula,,
23454,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,057,772","414,264,283",arbol,exotica,nula,,
23455,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,058,572","414,268,647",arbol,exotica,nula,,
23456,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,057,259","414,253,705",arbol,exotica,nula,,
23457,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS-URBADIEZ- ENTREPUENTES,Este-Alcosa-Torreblanca,Arbusto,"24,027,856","414,227,541",arbusto,exotica,nula,,
23458,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,057,913","414,283,158",arbol,exotica,nula,,
23459,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,057,752","414,265,733",arbol,exotica,nula,,
23460,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,057,982","414,281,415",arbol,exotica,nula,,
23461,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,561,172","414,652,531",arbol,exotica,nula,,
23462,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,564,021","414,654,351",arbol,exotica,nula,,
23463,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,167,283","414,514,431",arbol,exotica,nula,,
23464,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,099,512","414,224,953",arbol,exotica,nula,,
23465,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,034,475","414,278,411",arbol,exotica,nula,,
23466,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,937,925","414,298,751",arbol,exotica,nula,,
23467,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,168,211","414,516,467",arbol,exotica,nula,,
23468,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,034,178","414,284,350",arbol,exotica,nula,,
23469,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,046,144","414,266,113",arbol,exotica,nula,,
23470,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,058,051","414,275,867",arbol,exotica,nula,,
23471,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,504,913","414,649,123",arbol,exotica,nula,,
23472,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,070,185","414,276,012",arbol,exotica,nula,,
23473,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,521,814","414,644,623",arbol,exotica,nula,,
23474,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,031,865","414,228,516",arbol,exotica,nula,,
23475,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,035,255","414,272,134",arbol,exotica,nula,,
23476,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,524,325","414,641,365",arbol,exotica,nula,,
23477,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,526,012","414,637,629",arbol,exotica,nula,,
23478,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,960,273","414,292,331",arbol,exotica,nula,,
23479,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,172,029","414,511,828",arbol,exotica,nula,,
23480,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,936,006","414,295,138",arbol,exotica,nula,,
23481,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,034,088","414,280,163",arbol,exotica,nula,,
23482,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,170,056","414,514,332",arbol,exotica,nula,,
23483,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,037,013","414,272,029",arbol,exotica,nula,,
23484,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,961,951","414,290,713",arbol,exotica,nula,,
23485,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,526,463","414,637,073",arbol,exotica,nula,,
23486,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,970,470","414,296,306",arbol,exotica,nula,,
23487,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,053,356","414,263,421",arbol,exotica,nula,,
23488,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,053,751","414,244,913",arbol,exotica,nula,,
23489,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,531,620","414,634,447",arbol,exotica,nula,,
23490,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,033,816","414,274,681",arbol,exotica,nula,,
23491,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,960,696","414,289,595",arbol,exotica,nula,,
23492,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,974,003","414,288,077",arbol,exotica,nula,,
23493,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,075,937","414,265,849",arbol,exotica,nula,,
23494,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,168,636","414,518,061",arbol,exotica,nula,,
23495,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,972,465","414,288,104",arbol,exotica,nula,,
23496,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,167,503","414,505,492",arbol,exotica,nula,,
23497,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,042,048","414,267,624",arbol,exotica,nula,,
23498,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,034,382","414,230,075",arbol,exotica,nula,,
23499,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,947,213","414,297,693",arbol,exotica,nula,,
23500,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,989,464","414,316,996",arbol,exotica,nula,,
23501,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,971,825","414,288,182",arbol,exotica,nula,,
23502,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,058,845","414,281,715",arbol,exotica,nula,,
23503,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,056,932","414,265,346",arbol,exotica,nula,,
23504,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,035,660","414,304,968",arbol,exotica,nula,,
23505,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,031,324","414,228,216",arbol,exotica,nula,,
23506,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,053,056","414,244,276",arbol,exotica,nula,,
23507,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,059,918","414,230,591",arbol,exotica,nula,,
23508,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,522,698","414,641,969",arbol,exotica,nula,,
23509,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,169,604","414,516,816",arbol,exotica,nula,,
23510,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,058,537","414,269,885",arbol,exotica,nula,,
23511,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES-ENTREPARQUES,Este-Alcosa-Torreblanca,Arbusto,"24,169,940","414,505,721",arbusto,exotica,nula,,
23512,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,955,329","414,296,671",arbol,exotica,nula,,
23513,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,081,862","414,254,813",arbol,exotica,nula,,
23514,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,971,493","414,296,288",arbol,exotica,nula,,
23515,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,073,565","414,270,130",arbol,exotica,nula,,
23516,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,055,061","414,259,979",arbol,exotica,nula,,
23517,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,034,623","414,290,851",arbol,exotica,nula,,
23518,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,533,581","414,634,622",arbol,exotica,nula,,
23519,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS-URBADIEZ- ENTREPUENTES,Este-Alcosa-Torreblanca,Arbusto,"23,961,184","414,293,871",arbusto,exotica,nula,,
23520,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS-URBADIEZ- ENTREPUENTES,Este-Alcosa-Torreblanca,Arbusto,"23,993,582","414,301,149",arbusto,exotica,nula,,
23521,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,041,476","414,269,055",arbol,exotica,nula,,
23522,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,521,229","414,645,426",arbol,exotica,nula,,
23523,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,087,092","414,246,351",arbol,exotica,nula,,
23524,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,535,291","414,633,171",arbol,exotica,nula,,
23525,Ulmus pumila,Parque del Tamarguillo,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,337,824","414,453,090",arbol,exotica,nula,,
23526,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,035,296","414,299,390",arbol,exotica,nula,,
23527,Ulmus pumila,Parque San Jerónimo I y II,Parque Periurbano,LA BACHILLERA,Norte,Árbol Zona Verde,"23,522,960","414,641,076",arbol,exotica,nula,,
23528,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,012,398","414,305,041",arbol,exotica,nula,,
23529,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,011,516","414,297,304",arbol,exotica,nula,,
23530,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,035,868","414,275,490",arbol,exotica,nula,,
23531,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"23,971,613","414,288,408",arbol,exotica,nula,,
23532,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,073,477","414,269,145",arbol,exotica,nula,,
23533,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,PALACIO DE CONGRESOS- URBADIEZ- ENTREPUENTES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,088,341","414,245,951",arbol,exotica,nula,,
23534,Ulmus pumila,Parque Infanta Elena,Parque Periurbano,COLORES- ENTREPARQUES,Este-Alcosa- Torreblanca,Árbol Zona Verde,"24,073,398","414,269,611",arbol,exotica,nula,,
